case_id,split,equation_name,transform,n_params,optimizer,time_s,final_mse,final_nmse,converged,n_feval,timed_out
BPG9_T1b,bpg,BPG9,T1b,8,least_squares,66.375,2.464127e-13,7.918374e-13,True,17043,False
CRK0_T1a,crk,CRK0,T1a,10,CMA-ES,30.181,6.908301e-13,6.101836e-09,False,55400,False
CRK0_T1a,crk,CRK0,T1a,10,DE,120.007,8.964549e-10,7.918041e-06,False,200222,True
CRK0_T1a,crk,CRK0,T1a,10,Hybrid,112.26,1.709626e-13,1.510047e-09,False,230725,False
CRK0_T1a,crk,CRK0,T1a,10,L-BFGS-B,0.611,5.985102e-07,5.286411e-03,False,1672,False
CRK0_T1a,crk,CRK0,T1a,10,least_squares,48.306,9.673929e-16,8.544609e-12,True,10000,False
CRK0_T1b,crk,CRK0,T1b,10,CMA-ES,24.77,4.174910e-13,3.687537e-09,False,46360,False
CRK0_T1b,crk,CRK0,T1b,10,DE,120.007,1.392638e-10,1.230064e-06,False,200244,True
CRK0_T1b,crk,CRK0,T1b,10,Hybrid,110.719,1.573216e-13,1.389561e-09,False,188471,False
CRK0_T1b,crk,CRK0,T1b,10,L-BFGS-B,0.295,2.117198e-06,1.870039e-02,False,759,False
CRK0_T1b,crk,CRK0,T1b,10,least_squares,120.003,1.778146e-13,1.570568e-09,False,20000,True
CRK10_T1a,crk,CRK10,T1a,7,CMA-ES,17.928,8.210044e-06,5.958085e-03,False,44600,False
CRK10_T1a,crk,CRK10,T1a,7,DE,63.379,1.027981e-05,7.460125e-03,False,151644,False
CRK10_T1a,crk,CRK10,T1a,7,Hybrid,4.166,2.379982e-16,1.727169e-13,True,6117,False
CRK10_T1a,crk,CRK10,T1a,7,L-BFGS-B,0.7,7.863598e-06,5.706666e-03,False,2328,False
CRK10_T1a,crk,CRK10,T1a,7,least_squares,19.41,1.027981e-05,7.460125e-03,False,4780,False
CRK10_T1b,crk,CRK10,T1b,7,CMA-ES,14.605,8.804909e-07,6.389782e-04,False,31000,False
CRK10_T1b,crk,CRK10,T1b,7,DE,85.017,1.399039e-15,1.015292e-12,True,203570,False
CRK10_T1b,crk,CRK10,T1b,7,Hybrid,23.118,2.375009e-16,1.723560e-13,True,38302,False
CRK10_T1b,crk,CRK10,T1b,7,L-BFGS-B,1.025,4.413575e-09,3.202961e-06,False,2280,False
CRK10_T1b,crk,CRK10,T1b,7,least_squares,11.007,2.378534e-16,1.726118e-13,True,4105,False
CRK11_T1a,crk,CRK11,T1a,6,CMA-ES,2.283,6.350858e-14,6.612569e-11,True,8040,False
CRK11_T1a,crk,CRK11,T1a,6,DE,21.304,3.190788e-16,3.322277e-13,True,48907,False
CRK11_T1a,crk,CRK11,T1a,6,Hybrid,1.928,3.191491e-16,3.323008e-13,True,2908,False
CRK11_T1a,crk,CRK11,T1a,6,L-BFGS-B,0.129,8.825596e-07,9.189287e-04,False,441,False
CRK11_T1a,crk,CRK11,T1a,6,least_squares,0.151,3.190898e-16,3.322391e-13,True,84,False
CRK11_T1b,crk,CRK11,T1b,6,CMA-ES,9.415,7.813209e-14,8.135182e-11,True,25240,False
CRK11_T1b,crk,CRK11,T1b,6,DE,63.189,5.773367e-10,6.011280e-07,False,144462,False
CRK11_T1b,crk,CRK11,T1b,6,Hybrid,20.307,3.193897e-16,3.325514e-13,True,27042,False
CRK11_T1b,crk,CRK11,T1b,6,L-BFGS-B,0.356,6.698753e-08,6.974801e-05,False,833,False
CRK11_T1b,crk,CRK11,T1b,6,least_squares,2.296,3.193324e-16,3.324917e-13,True,732,False
CRK12_T1a,crk,CRK12,T1a,7,CMA-ES,9.161,1.985326e-05,5.301131e-03,False,30700,False
CRK12_T1a,crk,CRK12,T1a,7,DE,36.019,3.005625e-05,8.025489e-03,False,120494,False
CRK12_T1a,crk,CRK12,T1a,7,Hybrid,18.008,4.796212e-16,1.280664e-13,True,24649,False
CRK12_T1a,crk,CRK12,T1a,7,L-BFGS-B,1.586,3.260630e-06,8.706394e-04,False,5648,False
CRK12_T1a,crk,CRK12,T1a,7,least_squares,1.167,5.101284e-07,1.362123e-04,False,469,False
CRK12_T1b,crk,CRK12,T1b,7,CMA-ES,13.704,5.517262e-06,1.473196e-03,False,29460,False
CRK12_T1b,crk,CRK12,T1b,7,DE,51.046,2.260346e-07,6.035479e-05,False,106634,False
CRK12_T1b,crk,CRK12,T1b,7,Hybrid,18.006,4.785499e-16,1.277803e-13,True,31451,False
CRK12_T1b,crk,CRK12,T1b,7,L-BFGS-B,1.217,4.485226e-13,1.197626e-10,False,2696,False
CRK12_T1b,crk,CRK12,T1b,7,least_squares,0.336,4.794196e-16,1.280126e-13,True,138,False
CRK13_T1a,crk,CRK13,T1a,6,CMA-ES,3.715,2.034114e-14,3.871191e-10,False,15960,False
CRK13_T1a,crk,CRK13,T1a,6,DE,56.158,2.190254e-13,4.168347e-09,False,180306,False
CRK13_T1a,crk,CRK13,T1a,6,Hybrid,18.009,3.821054e-19,7.271978e-15,True,34260,False
CRK13_T1a,crk,CRK13,T1a,6,L-BFGS-B,0.177,1.960310e-09,3.730732e-05,False,826,False
CRK13_T1a,crk,CRK13,T1a,6,least_squares,3.866,3.817993e-19,7.266152e-15,True,2092,False
CRK13_T1b,crk,CRK13,T1b,6,CMA-ES,3.504,3.750985e-14,7.138627e-10,False,14920,False
CRK13_T1b,crk,CRK13,T1b,6,DE,42.925,7.459921e-14,1.419723e-09,False,143794,False
CRK13_T1b,crk,CRK13,T1b,6,Hybrid,18.01,3.817491e-19,7.265197e-15,True,26942,False
CRK13_T1b,crk,CRK13,T1b,6,L-BFGS-B,0.626,1.985038e-11,3.777793e-07,False,1876,False
CRK13_T1b,crk,CRK13,T1b,6,least_squares,2.513,3.821152e-19,7.272164e-15,True,856,False
CRK14_T1a,crk,CRK14,T1a,8,CMA-ES,19.604,7.310610e-06,2.785167e-03,False,49420,False
CRK14_T1a,crk,CRK14,T1a,8,DE,94.41,7.310610e-06,2.785167e-03,False,235805,False
CRK14_T1a,crk,CRK14,T1a,8,Hybrid,18.009,4.921573e-17,1.875001e-14,True,31312,False
CRK14_T1a,crk,CRK14,T1a,8,L-BFGS-B,0.882,1.129976e-04,4.304937e-02,False,3411,False
CRK14_T1a,crk,CRK14,T1a,8,least_squares,15.397,4.921573e-17,1.875002e-14,True,4225,False
CRK14_T1b,crk,CRK14,T1b,8,CMA-ES,6.314,2.328298e-13,8.870258e-11,True,15200,False
CRK14_T1b,crk,CRK14,T1b,8,DE,88.844,4.915845e-17,1.872819e-14,True,240303,False
CRK14_T1b,crk,CRK14,T1b,8,Hybrid,18.009,4.915652e-17,1.872746e-14,True,22183,False
CRK14_T1b,crk,CRK14,T1b,8,L-BFGS-B,1.352,1.306142e-04,4.976088e-02,False,3510,False
CRK14_T1b,crk,CRK14,T1b,8,least_squares,0.244,4.922019e-17,1.875171e-14,True,78,False
CRK15_T1a,crk,CRK15,T1a,8,CMA-ES,13.328,7.195475e-06,7.267798e-04,False,30840,False
CRK15_T1a,crk,CRK15,T1a,8,DE,102.076,5.636885e-06,5.693542e-04,False,240348,False
CRK15_T1a,crk,CRK15,T1a,8,Hybrid,18.009,4.454392e-16,4.499163e-14,True,26016,False
CRK15_T1a,crk,CRK15,T1a,8,L-BFGS-B,3.905,3.019135e-07,3.049480e-05,False,9288,False
CRK15_T1a,crk,CRK15,T1a,8,least_squares,3.369,2.001661e-08,2.021780e-06,False,1336,False
CRK15_T1b,crk,CRK15,T1b,8,CMA-ES,14.468,2.450146e-08,2.474773e-06,False,36360,False
CRK15_T1b,crk,CRK15,T1b,8,DE,95.159,1.289193e-06,1.302150e-04,False,198347,False
CRK15_T1b,crk,CRK15,T1b,8,Hybrid,18.012,4.449616e-16,4.494340e-14,True,20903,False
CRK15_T1b,crk,CRK15,T1b,8,L-BFGS-B,2.922,1.306052e-06,1.319179e-04,False,6795,False
CRK15_T1b,crk,CRK15,T1b,8,least_squares,0.293,4.454677e-16,4.499452e-14,True,116,False
CRK16_T1a,crk,CRK16,T1a,6,CMA-ES,6.526,1.731646e-04,4.009092e-03,False,20840,False
CRK16_T1a,crk,CRK16,T1a,6,DE,41.215,4.796954e-16,1.110586e-14,True,134382,False
CRK16_T1a,crk,CRK16,T1a,6,Hybrid,2.08,4.802130e-16,1.111785e-14,True,3159,False
CRK16_T1a,crk,CRK16,T1a,6,L-BFGS-B,0.778,1.113837e-11,2.578745e-10,False,3493,False
CRK16_T1a,crk,CRK16,T1a,6,least_squares,0.103,4.797023e-16,1.110602e-14,True,51,False
CRK16_T1b,crk,CRK16,T1b,6,CMA-ES,12.192,3.304392e-06,7.650299e-05,False,45840,False
CRK16_T1b,crk,CRK16,T1b,6,DE,9.597,4.790598e-16,1.109115e-14,True,33247,False
CRK16_T1b,crk,CRK16,T1b,6,Hybrid,8.35,4.800911e-16,1.111503e-14,True,12044,False
CRK16_T1b,crk,CRK16,T1b,6,L-BFGS-B,1.831,1.136360e-06,2.630890e-05,False,4809,False
CRK16_T1b,crk,CRK16,T1b,6,least_squares,8.498,4.802392e-16,1.111845e-14,True,2932,False
CRK17_T1a,crk,CRK17,T1a,7,CMA-ES,17.743,1.256255e-07,7.675975e-06,False,44580,False
CRK17_T1a,crk,CRK17,T1a,7,DE,29.28,4.137532e-14,2.528117e-12,True,70078,False
CRK17_T1a,crk,CRK17,T1a,7,Hybrid,7.775,6.702280e-17,4.095231e-15,True,12701,False
CRK17_T1a,crk,CRK17,T1a,7,L-BFGS-B,2.486,7.617975e-07,4.654740e-05,False,7056,False
CRK17_T1a,crk,CRK17,T1a,7,least_squares,1.925,6.701579e-17,4.094803e-15,True,651,False
CRK17_T1b,crk,CRK17,T1b,7,CMA-ES,9.529,6.498083e-06,3.970463e-04,False,29900,False
CRK17_T1b,crk,CRK17,T1b,7,DE,44.061,5.747247e-06,3.511686e-04,False,96518,False
CRK17_T1b,crk,CRK17,T1b,7,Hybrid,16.84,6.700022e-17,4.093852e-15,True,22525,False
CRK17_T1b,crk,CRK17,T1b,7,L-BFGS-B,1.495,3.608688e-04,2.204983e-02,False,3456,False
CRK17_T1b,crk,CRK17,T1b,7,least_squares,12.829,6.020538e-06,3.678673e-04,False,5300,False
CRK18_T1a,crk,CRK18,T1a,7,CMA-ES,3.73,1.036074e-12,4.580319e-10,False,12180,False
CRK18_T1a,crk,CRK18,T1a,7,DE,67.507,1.820442e-13,8.047891e-11,True,210234,False
CRK18_T1a,crk,CRK18,T1a,7,Hybrid,12.075,9.705543e-18,4.290669e-15,True,16109,False
CRK18_T1a,crk,CRK18,T1a,7,L-BFGS-B,1.122,4.865992e-10,2.151179e-07,False,2768,False
CRK18_T1a,crk,CRK18,T1a,7,least_squares,3.062,1.990168e-09,8.798222e-07,False,1067,False
CRK18_T1b,crk,CRK18,T1b,7,CMA-ES,4.966,1.029687e-11,4.552083e-09,False,11760,False
CRK18_T1b,crk,CRK18,T1b,7,DE,92.185,6.252691e-13,2.764217e-10,False,210234,False
CRK18_T1b,crk,CRK18,T1b,7,Hybrid,7.43,9.706743e-18,4.291199e-15,True,9882,False
CRK18_T1b,crk,CRK18,T1b,7,L-BFGS-B,0.69,3.224248e-10,1.425389e-07,False,1600,False
CRK18_T1b,crk,CRK18,T1b,7,least_squares,12.13,7.381594e-12,3.263287e-09,False,3441,False
CRK19_T1a,crk,CRK19,T1a,9,CMA-ES,32.239,1.631751e-07,1.450533e-03,False,60000,False
CRK19_T1a,crk,CRK19,T1a,9,DE,102.617,2.034237e-08,1.808320e-04,False,270300,False
CRK19_T1a,crk,CRK19,T1a,9,Hybrid,22.146,1.809377e-16,1.608432e-12,True,34642,False
CRK19_T1a,crk,CRK19,T1a,9,L-BFGS-B,2.528,1.984280e-07,1.763911e-03,False,5020,False
CRK19_T1a,crk,CRK19,T1a,9,least_squares,41.972,5.539723e-11,4.924496e-07,False,9411,False
CRK19_T1b,crk,CRK19,T1b,9,CMA-ES,23.661,2.944265e-08,2.617283e-04,False,50880,False
CRK19_T1b,crk,CRK19,T1b,9,DE,120.007,3.295083e-08,2.929139e-04,False,180200,True
CRK19_T1b,crk,CRK19,T1b,9,Hybrid,16.974,1.808134e-16,1.607327e-12,True,18636,False
CRK19_T1b,crk,CRK19,T1b,9,L-BFGS-B,1.61,5.791902e-06,5.148669e-02,False,3560,False
CRK19_T1b,crk,CRK19,T1b,9,least_squares,17.685,4.547807e-08,4.042739e-04,False,4281,False
CRK1_T1a,crk,CRK1,T1a,8,CMA-ES,26.356,3.930394e-10,1.041784e-07,False,60000,False
CRK1_T1a,crk,CRK1,T1a,8,DE,109.918,2.468223e-10,6.542233e-08,False,240285,False
CRK1_T1a,crk,CRK1,T1a,8,Hybrid,34.347,1.018490e-15,2.699592e-13,True,46079,False
CRK1_T1a,crk,CRK1,T1a,8,L-BFGS-B,1.067,1.938358e-08,5.137779e-06,False,2448,False
CRK1_T1a,crk,CRK1,T1a,8,least_squares,38.289,5.383349e-08,1.426902e-05,False,9847,False
CRK1_T1b,crk,CRK1,T1b,8,CMA-ES,1.993,3.648947e-13,9.671840e-11,True,5840,False
CRK1_T1b,crk,CRK1,T1b,8,DE,91.745,7.671802e-09,2.033475e-06,False,240303,False
CRK1_T1b,crk,CRK1,T1b,8,Hybrid,24.924,1.017943e-15,2.698142e-13,True,38536,False
CRK1_T1b,crk,CRK1,T1b,8,L-BFGS-B,0.491,1.017850e-08,2.697897e-06,False,1026,False
CRK1_T1b,crk,CRK1,T1b,8,least_squares,30.061,4.472268e-14,1.185412e-11,True,8000,False
CRK20_T1a,crk,CRK20,T1a,7,CMA-ES,8.364,1.337684e-05,6.159876e-03,False,19720,False
CRK20_T1a,crk,CRK20,T1a,7,DE,49.926,5.845800e-07,2.691921e-04,False,134798,False
CRK20_T1a,crk,CRK20,T1a,7,Hybrid,18.011,7.054018e-16,3.248291e-13,True,25039,False
CRK20_T1a,crk,CRK20,T1a,7,L-BFGS-B,0.498,1.261434e-04,5.808751e-02,False,2072,False
CRK20_T1a,crk,CRK20,T1a,7,least_squares,21.18,4.700868e-07,2.164693e-04,False,9197,False
CRK20_T1b,crk,CRK20,T1b,7,CMA-ES,5.85,6.314386e-06,2.907699e-03,False,17640,False
CRK20_T1b,crk,CRK20,T1b,7,DE,38.94,6.314386e-06,2.907699e-03,False,87874,False
CRK20_T1b,crk,CRK20,T1b,7,Hybrid,18.006,7.041604e-16,3.242574e-13,True,31395,False
CRK20_T1b,crk,CRK20,T1b,7,L-BFGS-B,0.909,1.103001e-04,5.079185e-02,False,3312,False
CRK20_T1b,crk,CRK20,T1b,7,least_squares,1.174,7.763309e-06,3.574911e-03,False,315,False
CRK21_T1a,crk,CRK21,T1a,8,CMA-ES,21.654,2.260194e-10,8.889863e-09,False,60000,False
CRK21_T1a,crk,CRK21,T1a,8,DE,27.987,5.458433e-14,2.146927e-12,True,80089,False
CRK21_T1a,crk,CRK21,T1a,8,Hybrid,18.011,3.510066e-17,1.380590e-15,True,36470,False
CRK21_T1a,crk,CRK21,T1a,8,L-BFGS-B,1.103,1.049892e-08,4.129465e-07,False,3303,False
CRK21_T1a,crk,CRK21,T1a,8,least_squares,0.353,3.512221e-17,1.381437e-15,True,108,False
CRK21_T1b,crk,CRK21,T1b,8,CMA-ES,10.836,2.397183e-12,9.428672e-11,True,37440,False
CRK21_T1b,crk,CRK21,T1b,8,DE,63.232,4.186181e-17,1.646521e-15,True,160196,False
CRK21_T1b,crk,CRK21,T1b,8,Hybrid,18.01,3.503406e-17,1.377970e-15,True,31231,False
CRK21_T1b,crk,CRK21,T1b,8,L-BFGS-B,0.56,9.811269e-09,3.858998e-07,False,2250,False
CRK21_T1b,crk,CRK21,T1b,8,least_squares,12.199,3.509086e-17,1.380204e-15,True,3190,False
CRK22_T1a,crk,CRK22,T1a,12,CMA-ES,33.281,6.318540e-11,3.594613e-08,False,53640,False
CRK22_T1a,crk,CRK22,T1a,12,DE,120.009,7.265392e-10,4.133277e-07,False,120133,True
CRK22_T1a,crk,CRK22,T1a,12,Hybrid,111.8,3.627491e-12,2.063677e-09,False,167559,False
CRK22_T1a,crk,CRK22,T1a,12,L-BFGS-B,2.296,2.156002e-06,1.226548e-03,False,5642,False
CRK22_T1a,crk,CRK22,T1a,12,least_squares,69.414,8.531769e-11,4.853718e-08,False,12296,False
CRK22_T1b,crk,CRK22,T1b,12,CMA-ES,27.545,1.093287e-11,6.219705e-09,False,42760,False
CRK22_T1b,crk,CRK22,T1b,12,DE,120.005,8.199214e-10,4.664527e-07,False,240266,True
CRK22_T1b,crk,CRK22,T1b,12,Hybrid,117.366,6.307326e-12,3.588234e-09,False,155077,False
CRK22_T1b,crk,CRK22,T1b,12,L-BFGS-B,2.019,1.118017e-07,6.360389e-05,False,3796,False
CRK22_T1b,crk,CRK22,T1b,12,least_squares,94.679,5.546761e-11,3.155549e-08,False,16792,False
CRK23_T1a,crk,CRK23,T1a,6,CMA-ES,5.44,5.981255e-13,7.066124e-11,True,26560,False
CRK23_T1a,crk,CRK23,T1a,6,DE,7.339,6.905589e-16,8.158111e-14,True,29467,False
CRK23_T1a,crk,CRK23,T1a,6,Hybrid,18.007,6.905361e-16,8.157842e-14,True,27372,False
CRK23_T1a,crk,CRK23,T1a,6,L-BFGS-B,0.549,3.418006e-12,4.037957e-10,False,1631,False
CRK23_T1a,crk,CRK23,T1a,6,least_squares,0.145,6.906607e-16,8.159314e-14,True,71,False
CRK23_T1b,crk,CRK23,T1b,6,CMA-ES,1.32,7.926081e-13,9.363698e-11,True,3540,False
CRK23_T1b,crk,CRK23,T1b,6,DE,34.377,6.889734e-16,8.139381e-14,True,102328,False
CRK23_T1b,crk,CRK23,T1b,6,Hybrid,18.008,6.892982e-16,8.143218e-14,True,25948,False
CRK23_T1b,crk,CRK23,T1b,6,L-BFGS-B,0.269,2.066466e-13,2.441278e-11,True,763,False
CRK23_T1b,crk,CRK23,T1b,6,least_squares,0.886,6.906502e-16,8.159190e-14,True,298,False
CRK24_T1a,crk,CRK24,T1a,8,CMA-ES,27.114,1.198111e-08,1.084545e-05,False,60000,False
CRK24_T1a,crk,CRK24,T1a,8,DE,110.896,7.231786e-09,6.546305e-06,False,240303,False
CRK24_T1a,crk,CRK24,T1a,8,Hybrid,6.752,3.488637e-16,3.157959e-13,True,8030,False
CRK24_T1a,crk,CRK24,T1a,8,L-BFGS-B,0.695,5.029382e-08,4.552661e-05,False,2250,False
CRK24_T1a,crk,CRK24,T1a,8,least_squares,55.134,3.658320e-16,3.311558e-13,True,16000,False
CRK24_T1b,crk,CRK24,T1b,8,CMA-ES,28.451,5.664165e-08,5.127275e-05,False,60000,False
CRK24_T1b,crk,CRK24,T1b,8,DE,120.004,4.423578e-11,4.004280e-08,False,160196,True
CRK24_T1b,crk,CRK24,T1b,8,Hybrid,52.285,3.485121e-16,3.154776e-13,True,59247,False
CRK24_T1b,crk,CRK24,T1b,8,L-BFGS-B,1.628,1.962061e-08,1.776082e-05,False,3384,False
CRK24_T1b,crk,CRK24,T1b,8,least_squares,68.432,7.602431e-15,6.881818e-12,True,21944,False
CRK25_T1a,crk,CRK25,T1a,6,CMA-ES,0.717,6.082901e-14,2.339315e-11,True,2000,False
CRK25_T1a,crk,CRK25,T1a,6,DE,8.694,7.424308e-17,2.855183e-14,True,36487,False
CRK25_T1a,crk,CRK25,T1a,6,Hybrid,18.006,7.424309e-17,2.855183e-14,True,34647,False
CRK25_T1a,crk,CRK25,T1a,6,L-BFGS-B,0.503,1.135559e-12,4.367045e-10,False,1442,False
CRK25_T1a,crk,CRK25,T1a,6,least_squares,0.045,7.429091e-17,2.857022e-14,True,36,False
CRK25_T1b,crk,CRK25,T1b,6,CMA-ES,1.165,1.071622e-13,4.121159e-11,True,4100,False
CRK25_T1b,crk,CRK25,T1b,6,DE,12.098,7.416931e-17,2.852346e-14,True,32467,False
CRK25_T1b,crk,CRK25,T1b,6,Hybrid,18.007,7.415624e-17,2.851843e-14,True,25225,False
CRK25_T1b,crk,CRK25,T1b,6,L-BFGS-B,0.543,1.885416e-11,7.250786e-09,False,1428,False
CRK25_T1b,crk,CRK25,T1b,6,least_squares,0.096,7.428387e-17,2.856751e-14,True,42,False
CRK26_T1a,crk,CRK26,T1a,8,CMA-ES,16.224,2.861737e-08,8.432697e-06,False,34280,False
CRK26_T1a,crk,CRK26,T1a,8,DE,110.615,2.666914e-08,7.858611e-06,False,240267,False
CRK26_T1a,crk,CRK26,T1a,8,Hybrid,12.848,1.335743e-17,3.936043e-15,True,17331,False
CRK26_T1a,crk,CRK26,T1a,8,L-BFGS-B,2.282,3.843651e-06,1.132611e-03,False,5040,False
CRK26_T1a,crk,CRK26,T1a,8,least_squares,0.224,1.328913e-17,3.915914e-15,True,57,False
CRK26_T1b,crk,CRK26,T1b,8,CMA-ES,12.963,4.573977e-07,1.347816e-04,False,32220,False
CRK26_T1b,crk,CRK26,T1b,8,DE,103.107,7.259275e-09,2.139095e-06,False,212525,False
CRK26_T1b,crk,CRK26,T1b,8,Hybrid,22.524,1.335974e-17,3.936723e-15,True,34896,False
CRK26_T1b,crk,CRK26,T1b,8,L-BFGS-B,1.546,3.363117e-06,9.910115e-04,False,3276,False
CRK26_T1b,crk,CRK26,T1b,8,least_squares,45.186,2.376672e-06,7.003351e-04,False,8956,False
CRK27_T1a,crk,CRK27,T1a,9,CMA-ES,19.347,8.053904e-09,4.435913e-06,False,55760,False
CRK27_T1a,crk,CRK27,T1a,9,DE,120.005,1.253609e-08,6.904600e-06,False,180200,True
CRK27_T1a,crk,CRK27,T1a,9,Hybrid,21.514,5.714827e-17,3.147601e-14,True,32995,False
CRK27_T1a,crk,CRK27,T1a,9,L-BFGS-B,1.317,2.966571e-08,1.633922e-05,False,2600,False
CRK27_T1a,crk,CRK27,T1a,9,least_squares,21.347,8.786152e-09,4.839219e-06,False,4162,False
CRK27_T1b,crk,CRK27,T1b,9,CMA-ES,11.92,2.829126e-08,1.558220e-05,False,21720,False
CRK27_T1b,crk,CRK27,T1b,9,DE,120.005,7.199365e-09,3.965252e-06,False,180200,True
CRK27_T1b,crk,CRK27,T1b,9,Hybrid,47.998,5.708721e-17,3.144238e-14,True,55938,False
CRK27_T1b,crk,CRK27,T1b,9,L-BFGS-B,0.802,2.266873e-07,1.248544e-04,False,2440,False
CRK27_T1b,crk,CRK27,T1b,9,least_squares,42.16,6.725979e-08,3.704521e-05,False,8681,False
CRK28_T1a,crk,CRK28,T1a,10,CMA-ES,29.17,1.218091e-09,1.592963e-05,False,60000,False
CRK28_T1a,crk,CRK28,T1a,10,DE,120.007,3.193431e-09,4.176221e-05,False,200222,True
CRK28_T1a,crk,CRK28,T1a,10,Hybrid,115.318,2.446740e-11,3.199733e-07,False,199051,False
CRK28_T1a,crk,CRK28,T1a,10,L-BFGS-B,1.016,1.297469e-06,1.696770e-02,False,2145,False
CRK28_T1a,crk,CRK28,T1a,10,least_squares,79.126,1.625836e-10,2.126193e-06,False,16375,False
CRK28_T1b,crk,CRK28,T1b,10,CMA-ES,26.932,5.348994e-10,6.995167e-06,False,55780,False
CRK28_T1b,crk,CRK28,T1b,10,DE,120.008,3.637690e-09,4.757203e-05,False,165922,True
CRK28_T1b,crk,CRK28,T1b,10,Hybrid,113.141,4.950837e-11,6.474475e-07,False,179218,False
CRK28_T1b,crk,CRK28,T1b,10,L-BFGS-B,1.063,6.909252e-06,9.035601e-02,False,2002,False
CRK28_T1b,crk,CRK28,T1b,10,least_squares,1.227,1.507054e-07,1.970856e-03,False,219,False
CRK29_T1a,crk,CRK29,T1a,11,CMA-ES,23.801,1.473418e-08,1.039303e-05,False,60000,False
CRK29_T1a,crk,CRK29,T1a,11,DE,120.01,1.416483e-07,9.991432e-05,False,220316,True
CRK29_T1a,crk,CRK29,T1a,11,Hybrid,113.316,3.464851e-13,2.443998e-10,False,209197,False
CRK29_T1a,crk,CRK29,T1a,11,L-BFGS-B,6.784,2.128850e-07,1.501624e-04,False,13752,False
CRK29_T1a,crk,CRK29,T1a,11,least_squares,64.626,1.629386e-09,1.149318e-06,False,12228,False
CRK29_T1b,crk,CRK29,T1b,11,CMA-ES,23.866,3.521463e-07,2.483930e-04,False,57840,False
CRK29_T1b,crk,CRK29,T1b,11,DE,120.007,2.013500e-07,1.420260e-04,False,220292,True
CRK29_T1b,crk,CRK29,T1b,11,Hybrid,111.886,3.708546e-10,2.615893e-07,False,159056,False
CRK29_T1b,crk,CRK29,T1b,11,L-BFGS-B,1.435,1.446815e-06,1.020539e-03,False,3948,False
CRK29_T1b,crk,CRK29,T1b,11,least_squares,43.673,3.531131e-08,2.490750e-05,False,8437,False
CRK2_T1a,crk,CRK2,T1a,6,CMA-ES,3.571,1.521265e-14,3.149138e-08,False,10140,False
CRK2_T1a,crk,CRK2,T1a,6,DE,66.598,3.349579e-15,6.933892e-09,False,180201,False
CRK2_T1a,crk,CRK2,T1a,6,Hybrid,18.012,2.154982e-17,4.460983e-11,True,26854,False
CRK2_T1a,crk,CRK2,T1a,6,L-BFGS-B,0.196,1.758797e-07,3.640848e-01,False,532,False
CRK2_T1a,crk,CRK2,T1a,6,least_squares,27.218,4.521313e-17,9.359473e-11,True,12000,False
CRK2_T1b,crk,CRK2,T1b,6,CMA-ES,2.161,1.311476e-15,2.714858e-09,False,8180,False
CRK2_T1b,crk,CRK2,T1b,6,DE,34.812,2.164114e-17,4.479886e-11,True,97334,False
CRK2_T1b,crk,CRK2,T1b,6,Hybrid,18.005,2.157872e-17,4.466965e-11,True,34356,False
CRK2_T1b,crk,CRK2,T1b,6,L-BFGS-B,0.837,3.652094e-11,7.560122e-05,False,2247,False
CRK2_T1b,crk,CRK2,T1b,6,least_squares,16.873,2.741999e-17,5.676154e-11,True,6000,False
CRK30_T1a,crk,CRK30,T1a,8,CMA-ES,15.253,2.044562e-08,9.331162e-05,False,36260,False
CRK30_T1a,crk,CRK30,T1a,8,DE,79.708,2.074173e-08,9.466307e-05,False,240285,False
CRK30_T1a,crk,CRK30,T1a,8,Hybrid,18.015,2.295357e-16,1.047576e-12,True,23360,False
CRK30_T1a,crk,CRK30,T1a,8,L-BFGS-B,1.551,7.432306e-08,3.392025e-04,False,6021,False
CRK30_T1a,crk,CRK30,T1a,8,least_squares,1.421,1.738045e-08,7.932252e-05,False,589,False
CRK30_T1b,crk,CRK30,T1b,8,CMA-ES,21.867,1.540057e-08,7.028657e-05,False,47680,False
CRK30_T1b,crk,CRK30,T1b,8,DE,76.232,1.686201e-08,7.695641e-05,False,240267,False
CRK30_T1b,crk,CRK30,T1b,8,Hybrid,18.009,2.292064e-16,1.046074e-12,True,21395,False
CRK30_T1b,crk,CRK30,T1b,8,L-BFGS-B,1.393,2.828623e-08,1.290953e-04,False,3186,False
CRK30_T1b,crk,CRK30,T1b,8,least_squares,11.237,2.295219e-16,1.047514e-12,True,2623,False
CRK31_T1a,crk,CRK31,T1a,7,CMA-ES,20.14,7.747014e-10,1.058445e-07,False,60000,False
CRK31_T1a,crk,CRK31,T1a,7,DE,57.271,1.914677e-08,2.615951e-06,False,210250,False
CRK31_T1a,crk,CRK31,T1a,7,Hybrid,18.006,5.038403e-17,6.883779e-15,True,32931,False
CRK31_T1a,crk,CRK31,T1a,7,L-BFGS-B,0.341,4.066086e-10,5.555339e-08,False,1496,False
CRK31_T1a,crk,CRK31,T1a,7,least_squares,0.193,5.039719e-17,6.885578e-15,True,111,False
CRK31_T1b,crk,CRK31,T1b,7,CMA-ES,5.334,3.731893e-10,5.098745e-08,False,14080,False
CRK31_T1b,crk,CRK31,T1b,7,DE,68.033,3.701566e-10,5.057310e-08,False,210234,False
CRK31_T1b,crk,CRK31,T1b,7,Hybrid,18.008,5.032406e-17,6.875585e-15,True,25153,False
