case_id,split,equation_name,transform,n_params,optimizer,time_s,final_mse,final_nmse,converged,n_feval,timed_out
BPG10_T4b,bpg,BPG10,T4b,7,Hybrid,4.407,3.899515e-13,1.800785e-15,True,6916,False
BPG10_T4b,bpg,BPG10,T4b,7,L-BFGS-B,0.478,9.224384e-09,4.259794e-11,True,2944,False
BPG10_T4b,bpg,BPG10,T4b,7,least_squares,0.097,3.899484e-13,1.800770e-15,True,56,False
BPG11_T4a,bpg,BPG11,T4a,10,CMA-ES,16.223,9.419454e-02,1.297314e-03,False,60000,False
BPG11_T4a,bpg,BPG11,T4a,10,DE,73.206,1.338306e-01,1.843209e-03,False,301642,False
BPG11_T4a,bpg,BPG11,T4a,10,Hybrid,6.708,5.632475e-12,7.757440e-14,True,8153,False
BPG11_T4a,bpg,BPG11,T4a,10,L-BFGS-B,3.277,3.127706e+00,4.307697e-02,False,16731,False
BPG11_T4a,bpg,BPG11,T4a,10,least_squares,70.482,1.226970e-05,1.689869e-07,False,22421,False
BPG11_T4b,bpg,BPG11,T4b,10,CMA-ES,16.82,2.109499e-02,2.905350e-04,False,52060,False
BPG11_T4b,bpg,BPG11,T4b,10,DE,85.393,2.830557e-02,3.898442e-04,False,300894,False
BPG11_T4b,bpg,BPG11,T4b,10,Hybrid,5.864,5.632952e-12,7.758097e-14,True,7155,False
BPG11_T4b,bpg,BPG11,T4b,10,L-BFGS-B,6.276,3.001858e-02,4.134371e-04,False,21197,False
BPG11_T4b,bpg,BPG11,T4b,10,least_squares,36.154,1.198068e-07,1.650064e-09,False,10240,False
BPG12_T4a,bpg,BPG12,T4a,8,CMA-ES,7.315,4.525138e+02,7.299696e-01,False,25840,False
BPG12_T4a,bpg,BPG12,T4a,8,DE,12.797,4.266153e-10,6.881916e-13,True,43282,False
BPG12_T4a,bpg,BPG12,T4a,8,Hybrid,11.363,4.266158e-10,6.881924e-13,True,17770,False
BPG12_T4a,bpg,BPG12,T4a,8,L-BFGS-B,0.915,4.525138e+02,7.299696e-01,False,3609,False
BPG12_T4a,bpg,BPG12,T4a,8,least_squares,1.5,5.906733e+02,9.528406e-01,False,905,False
BPG12_T4b,bpg,BPG12,T4b,8,CMA-ES,7.707,5.985136e-08,9.654882e-11,True,35380,False
BPG12_T4b,bpg,BPG12,T4b,8,DE,13.585,4.266259e-10,6.882086e-13,True,54980,False
BPG12_T4b,bpg,BPG12,T4b,8,Hybrid,15.972,4.266322e-10,6.882189e-13,True,19479,False
BPG12_T4b,bpg,BPG12,T4b,8,L-BFGS-B,0.941,4.244721e+02,6.847343e-01,False,3969,False
BPG12_T4b,bpg,BPG12,T4b,8,least_squares,10.006,3.439085e+02,5.547737e-01,False,3775,False
BPG13_T4a,bpg,BPG13,T4a,11,CMA-ES,7.949,7.877492e-11,9.761633e-11,True,25760,False
BPG13_T4a,bpg,BPG13,T4a,11,DE,107.938,6.100978e-08,7.560212e-08,False,330510,False
BPG13_T4a,bpg,BPG13,T4a,11,Hybrid,36.038,5.306471e-13,6.575674e-13,True,46149,False
BPG13_T4a,bpg,BPG13,T4a,11,L-BFGS-B,0.663,4.569481e-03,5.662411e-03,False,2148,False
BPG13_T4a,bpg,BPG13,T4a,11,least_squares,0.523,3.249729e-07,4.027001e-07,False,155,False
BPG13_T4b,bpg,BPG13,T4b,11,CMA-ES,13.252,2.599183e-10,3.220856e-10,False,41860,False
BPG13_T4b,bpg,BPG13,T4b,11,DE,79.964,4.903735e-12,6.076612e-12,True,220616,False
BPG13_T4b,bpg,BPG13,T4b,11,Hybrid,54.729,5.305374e-13,6.574315e-13,True,62927,False
BPG13_T4b,bpg,BPG13,T4b,11,L-BFGS-B,2.267,1.779886e-03,2.205599e-03,False,7392,False
BPG13_T4b,bpg,BPG13,T4b,11,least_squares,45.491,2.100663e-10,2.603100e-10,False,11077,False
BPG14_T4a,bpg,BPG14,T4a,10,CMA-ES,13.684,1.024881e-04,3.245888e-05,False,46660,False
BPG14_T4a,bpg,BPG14,T4a,10,DE,84.099,1.348556e-04,4.270996e-05,False,301609,False
BPG14_T4a,bpg,BPG14,T4a,10,Hybrid,3.212,1.281178e-13,4.057603e-14,True,5285,False
BPG14_T4a,bpg,BPG14,T4a,10,L-BFGS-B,0.353,2.428430e-02,7.691050e-03,False,2145,False
BPG14_T4a,bpg,BPG14,T4a,10,least_squares,34.921,2.276765e-03,7.210715e-04,False,10004,False
BPG14_T4b,bpg,BPG14,T4b,10,CMA-ES,19.032,2.234852e-05,7.077972e-06,False,60000,False
BPG14_T4b,bpg,BPG14,T4b,10,DE,83.866,1.000487e-04,3.168632e-05,False,301004,False
BPG14_T4b,bpg,BPG14,T4b,10,Hybrid,4.718,1.281368e-13,4.058205e-14,True,5590,False
BPG14_T4b,bpg,BPG14,T4b,10,L-BFGS-B,1.509,8.001023e-03,2.533994e-03,False,5302,False
BPG14_T4b,bpg,BPG14,T4b,10,least_squares,66.851,3.657498e-04,1.158362e-04,False,20105,False
BPG15_T4a,bpg,BPG15,T4a,8,CMA-ES,9.174,2.562291e-01,4.965783e-03,False,44900,False
BPG15_T4a,bpg,BPG15,T4a,8,DE,55.556,2.996134e-01,5.806583e-03,False,223065,False
BPG15_T4a,bpg,BPG15,T4a,8,Hybrid,7.312,1.098449e-12,2.128821e-14,True,10477,False
BPG15_T4a,bpg,BPG15,T4a,8,L-BFGS-B,1.694,2.996132e-01,5.806579e-03,False,9081,False
BPG15_T4a,bpg,BPG15,T4a,8,least_squares,0.417,1.098457e-12,2.128838e-14,True,219,False
BPG15_T4b,bpg,BPG15,T4b,8,CMA-ES,20.659,1.458333e+00,2.826285e-02,False,58740,False
BPG15_T4b,bpg,BPG15,T4b,8,DE,66.16,9.952246e-04,1.928770e-05,False,240969,False
BPG15_T4b,bpg,BPG15,T4b,8,Hybrid,29.179,1.098441e-12,2.128806e-14,True,43778,False
BPG15_T4b,bpg,BPG15,T4b,8,L-BFGS-B,1.094,2.265371e+01,4.390345e-01,False,3816,False
BPG15_T4b,bpg,BPG15,T4b,8,least_squares,23.108,3.792082e-04,7.349151e-06,False,8691,False
BPG16_T4a,bpg,BPG16,T4a,9,CMA-ES,20.063,1.098776e-07,3.305036e-08,False,60000,False
BPG16_T4a,bpg,BPG16,T4a,9,DE,89.385,4.743497e-07,1.426808e-07,False,270810,False
BPG16_T4a,bpg,BPG16,T4a,9,Hybrid,6.064,5.893692e-12,1.772778e-12,True,6929,False
BPG16_T4a,bpg,BPG16,T4a,9,L-BFGS-B,1.122,5.751552e-03,1.730023e-03,False,3200,False
BPG16_T4a,bpg,BPG16,T4a,9,least_squares,37.791,5.893935e-12,1.772851e-12,True,9753,False
BPG16_T4b,bpg,BPG16,T4b,9,CMA-ES,12.688,3.309318e-10,9.954176e-11,True,36740,False
BPG16_T4b,bpg,BPG16,T4b,9,DE,93.217,6.089753e-07,1.831752e-07,False,270560,False
BPG16_T4b,bpg,BPG16,T4b,9,Hybrid,2.728,5.893706e-12,1.772782e-12,True,3864,False
BPG16_T4b,bpg,BPG16,T4b,9,L-BFGS-B,0.938,1.134457e-01,3.412360e-02,False,2710,False
BPG16_T4b,bpg,BPG16,T4b,9,least_squares,0.895,5.893925e-12,1.772848e-12,True,234,False
BPG17_T4a,bpg,BPG17,T4a,9,CMA-ES,9.718,1.745528e-12,2.776528e-09,False,27180,False
BPG17_T4a,bpg,BPG17,T4a,9,DE,102.281,7.548133e-08,1.200646e-04,False,270500,False
BPG17_T4a,bpg,BPG17,T4a,9,Hybrid,1.708,3.669929e-17,5.837581e-14,True,2145,False
BPG17_T4a,bpg,BPG17,T4a,9,L-BFGS-B,0.441,5.176058e-08,8.233308e-05,False,1850,False
BPG17_T4a,bpg,BPG17,T4a,9,least_squares,26.966,1.555361e-15,2.474038e-12,True,9000,False
BPG17_T4b,bpg,BPG17,T4b,9,CMA-ES,15.389,1.926751e-11,3.064791e-08,False,40900,False
BPG17_T4b,bpg,BPG17,T4b,9,DE,95.688,1.150317e-09,1.829755e-06,False,270360,False
BPG17_T4b,bpg,BPG17,T4b,9,Hybrid,2.915,3.669980e-17,5.837662e-14,True,3430,False
BPG17_T4b,bpg,BPG17,T4b,9,L-BFGS-B,1.08,2.866109e-07,4.558982e-04,False,3130,False
BPG17_T4b,bpg,BPG17,T4b,9,least_squares,5.111,3.669591e-17,5.837044e-14,True,1270,False
BPG18_T4a,bpg,BPG18,T4a,8,CMA-ES,7.064,3.777263e-08,7.815794e-11,True,26820,False
BPG18_T4a,bpg,BPG18,T4a,8,DE,13.578,4.933461e-10,1.020816e-12,True,48171,False
BPG18_T4a,bpg,BPG18,T4a,8,Hybrid,18.39,4.933549e-10,1.020834e-12,True,28258,False
BPG18_T4a,bpg,BPG18,T4a,8,L-BFGS-B,0.439,4.763358e+02,9.856190e-01,False,2421,False
BPG18_T4a,bpg,BPG18,T4a,8,least_squares,0.623,4.559891e+02,9.435183e-01,False,237,False
BPG18_T4b,bpg,BPG18,T4b,8,CMA-ES,8.729,2.452909e+02,5.075482e-01,False,33500,False
BPG18_T4b,bpg,BPG18,T4b,8,DE,18.803,4.933608e-10,1.020847e-12,True,65967,False
BPG18_T4b,bpg,BPG18,T4b,8,Hybrid,16.44,4.933631e-10,1.020851e-12,True,19928,False
BPG18_T4b,bpg,BPG18,T4b,8,L-BFGS-B,0.784,4.134594e+02,8.555171e-01,False,3267,False
BPG18_T4b,bpg,BPG18,T4b,8,least_squares,23.252,4.104061e+02,8.491994e-01,False,8042,False
BPG19_T4a,bpg,BPG19,T4a,8,CMA-ES,1.112,5.570664e-10,7.947627e-11,True,4560,False
BPG19_T4a,bpg,BPG19,T4a,8,DE,15.204,6.277222e-13,8.955669e-14,True,80242,False
BPG19_T4a,bpg,BPG19,T4a,8,Hybrid,20.723,6.277122e-13,8.955525e-14,True,28416,False
BPG19_T4a,bpg,BPG19,T4a,8,L-BFGS-B,0.541,1.493946e-02,2.131403e-03,False,2241,False
BPG19_T4a,bpg,BPG19,T4a,8,least_squares,1.863,2.764735e-05,3.944427e-06,False,750,False
BPG19_T4b,bpg,BPG19,T4b,8,CMA-ES,1.328,5.713580e-10,8.151525e-11,True,5220,False
BPG19_T4b,bpg,BPG19,T4b,8,DE,21.031,6.276989e-13,8.955336e-14,True,80242,False
BPG19_T4b,bpg,BPG19,T4b,8,Hybrid,21.255,6.276989e-13,8.955336e-14,True,29636,False
BPG19_T4b,bpg,BPG19,T4b,8,L-BFGS-B,0.647,2.023692e-02,2.887187e-03,False,2637,False
BPG19_T4b,bpg,BPG19,T4b,8,least_squares,42.889,9.752011e-07,1.391313e-07,False,18678,False
BPG1_T4a,bpg,BPG1,T4a,10,CMA-ES,10.005,6.344913e-04,2.866807e-06,False,37460,False
BPG1_T4a,bpg,BPG1,T4a,10,DE,78.518,3.462017e-03,1.564235e-05,False,300894,False
BPG1_T4a,bpg,BPG1,T4a,10,Hybrid,19.207,1.145237e-12,5.174495e-15,True,34684,False
BPG1_T4a,bpg,BPG1,T4a,10,L-BFGS-B,2.014,7.386802e-03,3.337561e-05,False,6864,False
BPG1_T4a,bpg,BPG1,T4a,10,least_squares,34.877,1.483283e-06,6.701880e-09,False,11884,False
BPG1_T4b,bpg,BPG1,T4b,10,CMA-ES,19.629,3.339284e-03,1.508781e-05,False,57560,False
BPG1_T4b,bpg,BPG1,T4b,10,DE,95.083,2.745024e-03,1.240278e-05,False,301103,False
BPG1_T4b,bpg,BPG1,T4b,10,Hybrid,32.176,1.145397e-12,5.175219e-15,True,44776,False
BPG1_T4b,bpg,BPG1,T4b,10,L-BFGS-B,1.868,4.206430e-03,1.900581e-05,False,6028,False
BPG1_T4b,bpg,BPG1,T4b,10,least_squares,4.842,1.144908e-12,5.173010e-15,True,1369,False
BPG20_T4a,bpg,BPG20,T4a,11,CMA-ES,10.653,1.243335e-09,8.618504e-11,True,32680,False
BPG20_T4a,bpg,BPG20,T4a,11,DE,38.678,1.115998e-11,7.735835e-13,True,110350,False
BPG20_T4a,bpg,BPG20,T4a,11,Hybrid,54.285,8.263583e-12,5.728122e-13,True,61121,False
BPG20_T4a,bpg,BPG20,T4a,11,L-BFGS-B,0.517,7.243819e+00,5.021245e-01,False,1668,False
BPG20_T4a,bpg,BPG20,T4a,11,least_squares,4.194,3.323966e-09,2.304095e-10,False,1105,False
BPG20_T4b,bpg,BPG20,T4b,11,CMA-ES,4.108,1.088449e-09,7.544870e-11,True,13360,False
BPG20_T4b,bpg,BPG20,T4b,11,DE,40.923,9.130479e-12,6.329033e-13,True,110350,False
BPG20_T4b,bpg,BPG20,T4b,11,Hybrid,54.777,8.263616e-12,5.728145e-13,True,70572,False
BPG20_T4b,bpg,BPG20,T4b,11,L-BFGS-B,0.728,4.489331e-01,3.111899e-02,False,2388,False
BPG20_T4b,bpg,BPG20,T4b,11,least_squares,0.508,9.479295e-12,6.570824e-13,True,113,False
BPG21_T4a,bpg,BPG21,T4a,9,CMA-ES,2.109,6.033571e-14,8.205083e-11,True,4520,False
BPG21_T4a,bpg,BPG21,T4a,9,DE,68.761,1.980881e-18,2.693811e-15,True,180200,False
BPG21_T4a,bpg,BPG21,T4a,9,Hybrid,21.071,1.843165e-18,2.506530e-15,True,23374,False
BPG21_T4a,bpg,BPG21,T4a,9,L-BFGS-B,0.31,4.280402e-06,5.820940e-03,False,880,False
BPG21_T4a,bpg,BPG21,T4a,9,least_squares,0.105,1.953145e-18,2.656091e-15,True,47,False
BPG21_T4b,bpg,BPG21,T4b,9,CMA-ES,1.433,5.750056e-14,7.819530e-11,True,3960,False
BPG21_T4b,bpg,BPG21,T4b,9,DE,34.397,1.260989e-17,1.714825e-14,True,90100,False
BPG21_T4b,bpg,BPG21,T4b,9,Hybrid,21.033,1.939443e-18,2.637459e-15,True,22701,False
BPG21_T4b,bpg,BPG21,T4b,9,L-BFGS-B,0.423,3.210095e-08,4.365424e-05,False,1200,False
BPG21_T4b,bpg,BPG21,T4b,9,least_squares,35.224,1.939776e-18,2.637911e-15,True,10208,False
BPG22_T4a,bpg,BPG22,T4a,9,CMA-ES,5.325,4.213412e-02,3.579236e-04,False,26700,False
BPG22_T4a,bpg,BPG22,T4a,9,DE,70.898,4.898208e-02,4.160960e-04,False,265320,False
BPG22_T4a,bpg,BPG22,T4a,9,Hybrid,14.332,2.208379e-13,1.875987e-15,True,18569,False
BPG22_T4a,bpg,BPG22,T4a,9,L-BFGS-B,0.548,5.565218e-02,4.727576e-04,False,2150,False
BPG22_T4a,bpg,BPG22,T4a,9,least_squares,0.028,inf,inf,False,0,False
BPG22_T4b,bpg,BPG22,T4b,9,CMA-ES,8.374,1.025720e-01,8.713353e-04,False,37980,False
BPG22_T4b,bpg,BPG22,T4b,9,DE,71.879,1.170216e-06,9.940822e-09,False,247110,False
BPG22_T4b,bpg,BPG22,T4b,9,Hybrid,9.341,2.207665e-13,1.875381e-15,True,11667,False
BPG22_T4b,bpg,BPG22,T4b,9,L-BFGS-B,1.727,8.529432e-02,7.245635e-04,False,6110,False
BPG22_T4b,bpg,BPG22,T4b,9,least_squares,0.022,8.678771e+116,7.372497e+114,False,3,False
BPG23_T4a,bpg,BPG23,T4a,8,CMA-ES,4.316,1.504870e-02,1.118017e-03,False,21620,False
BPG23_T4a,bpg,BPG23,T4a,8,DE,41.605,2.316166e-03,1.720755e-04,False,199107,False
BPG23_T4a,bpg,BPG23,T4a,8,Hybrid,2.269,5.578934e-12,4.144772e-13,True,3192,False
BPG23_T4a,bpg,BPG23,T4a,8,L-BFGS-B,0.362,1.752765e-02,1.302186e-03,False,1818,False
BPG23_T4a,bpg,BPG23,T4a,8,least_squares,11.949,2.316167e-03,1.720756e-04,False,8076,False
BPG23_T4b,bpg,BPG23,T4b,8,CMA-ES,4.671,4.142867e-03,3.077871e-04,False,32560,False
BPG23_T4b,bpg,BPG23,T4b,8,DE,44.314,4.502767e-03,3.345252e-04,False,225408,False
BPG23_T4b,bpg,BPG23,T4b,8,Hybrid,2.441,5.578901e-12,4.144747e-13,True,3268,False
BPG23_T4b,bpg,BPG23,T4b,8,L-BFGS-B,0.299,1.390860e-01,1.033315e-02,False,1530,False
BPG23_T4b,bpg,BPG23,T4b,8,least_squares,29.949,4.502719e-03,3.345217e-04,False,16002,False
BPG2_T4a,bpg,BPG2,T4a,8,CMA-ES,10.288,3.411058e-03,5.851427e-04,False,27520,False
BPG2_T4a,bpg,BPG2,T4a,8,DE,31.345,3.411058e-03,5.851427e-04,False,95281,False
BPG2_T4a,bpg,BPG2,T4a,8,Hybrid,9.716,3.615098e-12,6.201443e-13,True,16309,False
BPG2_T4a,bpg,BPG2,T4a,8,L-BFGS-B,1.213,3.411058e-03,5.851427e-04,False,3303,False
BPG2_T4a,bpg,BPG2,T4a,8,least_squares,1.242,5.279953e+00,9.057384e-01,False,170,False
BPG2_T4b,bpg,BPG2,T4b,8,CMA-ES,7.034,1.061716e+00,1.821298e-01,False,23000,False
BPG2_T4b,bpg,BPG2,T4b,8,DE,30.675,5.156068e-04,8.844867e-05,False,90962,False
BPG2_T4b,bpg,BPG2,T4b,8,Hybrid,34.077,3.891039e-10,6.674801e-11,True,47790,False
BPG2_T4b,bpg,BPG2,T4b,8,L-BFGS-B,0.485,5.620393e+00,9.641384e-01,False,1611,False
BPG2_T4b,bpg,BPG2,T4b,8,least_squares,1.636,5.512026e+00,9.455489e-01,False,628,False
BPG3_T4a,bpg,BPG3,T4a,9,CMA-ES,3.35,5.961150e-13,9.840757e-11,True,7560,False
BPG3_T4a,bpg,BPG3,T4a,9,DE,28.47,4.764122e-16,7.864685e-14,True,90100,False
BPG3_T4a,bpg,BPG3,T4a,9,Hybrid,0.825,7.402366e-18,1.221994e-15,True,301,False
BPG3_T4a,bpg,BPG3,T4a,9,L-BFGS-B,1.066,3.115024e-09,5.142328e-07,False,1060,False
BPG3_T4a,bpg,BPG3,T4a,9,least_squares,2.429,3.504628e-14,5.785493e-12,True,673,False
BPG3_T4b,bpg,BPG3,T4b,9,CMA-ES,1.724,4.020981e-13,6.637896e-11,True,4840,False
BPG3_T4b,bpg,BPG3,T4b,9,DE,89.33,8.546266e-13,1.410830e-10,False,270320,False
BPG3_T4b,bpg,BPG3,T4b,9,Hybrid,0.23,6.496437e-18,1.072442e-15,True,328,False
BPG3_T4b,bpg,BPG3,T4b,9,L-BFGS-B,0.235,2.458412e-07,4.058384e-05,False,720,False
BPG3_T4b,bpg,BPG3,T4b,9,least_squares,35.842,7.790716e-18,1.286103e-15,True,9000,False
BPG4_T4a,bpg,BPG4,T4a,10,CMA-ES,11.07,8.046484e-06,1.155040e-06,False,38380,False
BPG4_T4a,bpg,BPG4,T4a,10,DE,79.474,2.833545e-06,4.067438e-07,False,300806,False
BPG4_T4a,bpg,BPG4,T4a,10,Hybrid,25.984,3.622713e-13,5.200256e-14,True,36717,False
BPG4_T4a,bpg,BPG4,T4a,10,L-BFGS-B,1.184,6.728480e-05,9.658459e-06,False,2794,False
BPG4_T4a,bpg,BPG4,T4a,10,least_squares,56.78,8.838694e-06,1.268758e-06,False,18726,False
BPG4_T4b,bpg,BPG4,T4b,10,CMA-ES,9.108,9.557220e-06,1.371900e-06,False,40540,False
BPG4_T4b,bpg,BPG4,T4b,10,DE,73.422,4.185276e-13,6.007793e-14,True,300663,False
BPG4_T4b,bpg,BPG4,T4b,10,Hybrid,26.761,3.622496e-13,5.199945e-14,True,37661,False
BPG4_T4b,bpg,BPG4,T4b,10,L-BFGS-B,1.279,4.614320e-05,6.623668e-06,False,6039,False
BPG4_T4b,bpg,BPG4,T4b,10,least_squares,18.423,3.622629e-13,5.200136e-14,True,9264,False
BPG5_T4a,bpg,BPG5,T4a,10,CMA-ES,2.757,2.537977e-09,9.724663e-11,True,6180,False
BPG5_T4a,bpg,BPG5,T4a,10,DE,20.66,4.774934e-12,1.829593e-13,True,100298,False
BPG5_T4a,bpg,BPG5,T4a,10,Hybrid,11.537,4.749564e-12,1.819871e-13,True,18733,False
BPG5_T4a,bpg,BPG5,T4a,10,L-BFGS-B,1.414,2.516662e-05,9.642994e-07,False,2827,False
BPG5_T4a,bpg,BPG5,T4a,10,least_squares,1.437,1.006447e-09,3.856364e-11,True,246,False
BPG5_T4b,bpg,BPG5,T4b,10,CMA-ES,1.862,2.000763e-09,7.666243e-11,True,7060,False
BPG5_T4b,bpg,BPG5,T4b,10,DE,28.5,2.715192e-10,1.040369e-11,True,100243,False
BPG5_T4b,bpg,BPG5,T4b,10,Hybrid,10.047,4.750876e-12,1.820374e-13,True,14789,False
BPG5_T4b,bpg,BPG5,T4b,10,L-BFGS-B,0.374,9.795983e-04,3.753488e-05,False,2189,False
BPG5_T4b,bpg,BPG5,T4b,10,least_squares,0.496,4.843259e-12,1.855772e-13,True,178,False
BPG6_T4a,bpg,BPG6,T4a,8,CMA-ES,13.028,1.791396e-07,2.738951e-06,False,60000,False
BPG6_T4a,bpg,BPG6,T4a,8,DE,50.967,2.163281e-07,3.307544e-06,False,240285,False
BPG6_T4a,bpg,BPG6,T4a,8,Hybrid,4.892,8.121029e-17,1.241663e-15,True,5934,False
BPG6_T4a,bpg,BPG6,T4a,8,L-BFGS-B,1.001,3.524292e-07,5.388458e-06,False,1476,False
BPG6_T4a,bpg,BPG6,T4a,8,least_squares,41.88,8.026286e-17,1.227177e-15,True,16084,False
BPG6_T4b,bpg,BPG6,T4b,8,CMA-ES,3.158,3.983612e-08,6.090735e-07,False,18360,False
BPG6_T4b,bpg,BPG6,T4b,8,DE,48.016,3.005668e-08,4.595510e-07,False,240267,False
BPG6_T4b,bpg,BPG6,T4b,8,Hybrid,2.753,8.104883e-17,1.239194e-15,True,3992,False
BPG6_T4b,bpg,BPG6,T4b,8,L-BFGS-B,0.383,4.500192e-08,6.880559e-07,False,1611,False
BPG6_T4b,bpg,BPG6,T4b,8,least_squares,2.521,8.106367e-17,1.239421e-15,True,1232,False
BPG7_T4a,bpg,BPG7,T4a,9,CMA-ES,5.641,6.318753e-11,9.546202e-11,True,13180,False
BPG7_T4a,bpg,BPG7,T4a,9,DE,85.267,1.668091e-07,2.520107e-07,False,271010,False
BPG7_T4a,bpg,BPG7,T4a,9,Hybrid,6.374,2.499152e-13,3.775651e-13,True,6362,False
BPG7_T4a,bpg,BPG7,T4a,9,L-BFGS-B,1.679,4.071513e-03,6.151132e-03,False,2750,False
BPG7_T4a,bpg,BPG7,T4a,9,least_squares,8.228,2.498724e-13,3.775005e-13,True,2092,False
BPG7_T4b,bpg,BPG7,T4b,9,CMA-ES,4.619,6.452820e-11,9.748746e-11,True,18740,False
BPG7_T4b,bpg,BPG7,T4b,9,DE,101.991,1.756305e-07,2.653379e-07,False,270490,False
BPG7_T4b,bpg,BPG7,T4b,9,Hybrid,3.246,2.499128e-13,3.775616e-13,True,3827,False
BPG7_T4b,bpg,BPG7,T4b,9,L-BFGS-B,1.996,4.460235e-03,6.738403e-03,False,5870,False
BPG7_T4b,bpg,BPG7,T4b,9,least_squares,8.662,2.498576e-13,3.774781e-13,True,2199,False
BPG8_T4a,bpg,BPG8,T4a,8,CMA-ES,3.645,3.673674e-09,9.019879e-11,True,10720,False
BPG8_T4a,bpg,BPG8,T4a,8,DE,59.985,2.605685e-05,6.397673e-07,False,240771,False
BPG8_T4a,bpg,BPG8,T4a,8,Hybrid,3.668,1.969206e-11,4.834942e-13,True,5596,False
BPG8_T4a,bpg,BPG8,T4a,8,L-BFGS-B,1.735,5.878398e-05,1.443308e-06,False,4131,False
BPG8_T4a,bpg,BPG8,T4a,8,least_squares,1.013,1.969195e-11,4.834914e-13,True,178,False
BPG8_T4b,bpg,BPG8,T4b,8,CMA-ES,3.93,3.892274e-09,9.556602e-11,True,15880,False
BPG8_T4b,bpg,BPG8,T4b,8,DE,59.297,4.063759e-08,9.977645e-10,False,240888,False
BPG8_T4b,bpg,BPG8,T4b,8,Hybrid,3.636,1.969195e-11,4.834916e-13,True,5265,False
BPG8_T4b,bpg,BPG8,T4b,8,L-BFGS-B,1.452,1.599234e-05,3.926559e-07,False,6201,False
BPG8_T4b,bpg,BPG8,T4b,8,least_squares,0.157,1.969825e-11,4.836463e-13,True,84,False
BPG9_T4a,bpg,BPG9,T4a,9,CMA-ES,12.575,3.011953e-09,9.678792e-09,False,37540,False
BPG9_T4a,bpg,BPG9,T4a,9,DE,88.661,3.774143e-09,1.212806e-08,False,270610,False
BPG9_T4a,bpg,BPG9,T4a,9,Hybrid,1.585,2.464317e-13,7.918985e-13,True,1776,False
BPG9_T4a,bpg,BPG9,T4a,9,L-BFGS-B,1.287,1.081626e-05,3.475761e-05,False,3060,False
BPG9_T4a,bpg,BPG9,T4a,9,least_squares,5.068,2.464970e-13,7.921082e-13,True,2054,False
BPG9_T4b,bpg,BPG9,T4b,9,CMA-ES,9.825,3.332559e-09,1.070904e-08,False,31960,False
BPG9_T4b,bpg,BPG9,T4b,9,DE,86.592,5.783780e-09,1.858595e-08,False,270370,False
BPG9_T4b,bpg,BPG9,T4b,9,Hybrid,1.283,2.464316e-13,7.918983e-13,True,1703,False
BPG9_T4b,bpg,BPG9,T4b,9,L-BFGS-B,2.685,9.130682e-04,2.934108e-03,False,9070,False
BPG9_T4b,bpg,BPG9,T4b,9,least_squares,47.145,1.134508e-09,3.645695e-09,False,16203,False
CRK0_T4a,crk,CRK0,T4a,11,CMA-ES,18.516,8.182417e-13,7.227214e-09,False,51440,False
CRK0_T4a,crk,CRK0,T4a,11,DE,120.008,4.823001e-08,4.259971e-04,False,220292,True
CRK0_T4a,crk,CRK0,T4a,11,Hybrid,111.228,4.898014e-13,4.326228e-09,False,203312,False
CRK0_T4a,crk,CRK0,T4a,11,L-BFGS-B,0.546,5.990306e-07,5.291007e-03,False,1248,False
